target_id	source_id	label
27014	14193	0
27017	10186	1
27017	9331	0
27020	10192	1
27020	4607	0
27023	10697	1
27023	4804	0
27031	10568	1
27031	21437	0
27052	10576	1
27052	5107	0
27067	10569	1
27067	10131	0
27069	10651	1
27069	10212	0
27070	10571	1
27070	14221	0
27087	10580	1
27087	10531	0
27089	10583	1
27089	9371	0
27094	10585	1
27094	21648	0
27101	20808	1
27101	6773	0
27108	10280	1
27108	9085	0
27109	10184	1
27109	4560	0
27111	10641	1
27111	12915	0
27113	10645	1
27113	14350	0
27114	10650	1
27114	8601	0
27139	10653	1
27139	4786	0
27180	10660	1
27180	8420	0
27181	10661	1
27181	4686	0
27185	10584	1
27185	8342	0
27191	10664	1
27191	11454	0
27192	10590	1
27192	9353	0
27214	10595	1
27214	19832	0
27215	10727	1
27215	3143	0
27216	10728	1
27216	20837	0
27217	10729	1
27217	21402	0
27218	10813	1
27218	11152	0
27220	10731	1
27220	12422	0
27237	14172	1
27237	23430	0
27241	10685	1
27241	23911	0
27242	10724	1
27242	22704	0
27253	10804	1
27253	14151	0
27254	10725	1
27254	5604	0
27266	10586	1
27266	7124	0
27267	10662	1
27267	14025	0
27268	10726	1
27268	43637	0
27306	10814	1
27306	13302	0
27318	10705	1
27318	20926	0
27320	10684	1
27320	1415	0
27321	10687	1
27321	31037	0
27338	10801	1
27338	10719	0
27339	10801	1
27339	24125	0
27340	10803	1
27340	13109	0
27341	10811	1
27341	9345	0
27485	14618	1
27485	20871	0
27486	5614	1
27486	33717	0
27487	8124	1
27487	6785	0
27488	9111	1
27488	10612	0
27491	11714	1
27491	4591	0
27496	8408	1
27496	11451	0
27561	9259	1
27561	31369	0
27562	9363	1
27562	9048	0
27563	9364	1
27563	45181	0
27564	9365	1
27564	7050	0
27565	9262	1
27565	6968	0
27566	9260	1
27566	11856	0
27571	4839	1
27571	21528	0
27572	11052	1
27572	29601	0
27573	11051	1
27573	10526	0
27574	4839	1
27574	8485	0
27576	10953	1
27576	11367	0
27580	10614	1
27580	12901	0
27582	19808	1
27582	8626	0
27589	14211	1
27589	32156	0
27590	19813	1
27590	7202	0
27591	10703	1
27591	10238	0
27594	19911	1
27594	11018	0
27600	9259	1
27600	7102	0
27605	19910	1
27605	43611	0
27606	8339	1
27606	12408	0
27607	8443	1
27607	1734	0
27610	10600	1
27610	43614	0
27612	19911	1
27612	1747	0
27701	9363	1
27701	6778	0
27705	10955	1
27705	14933	0
27707	10962	1
27707	12604	0
27708	11057	1
27708	8760	0
27710	11056	1
27710	10731	0
27714	6686	1
27714	12302	0
27716	21018	1
27716	10722	0
27805	10214	1
27805	21040	0
27824	25115	1
27824	28775	0
27825	6791	1
27825	10773	0
27826	20811	1
27826	6454	0
27828	7306	1
27828	8712	0
27845	19915	1
27845	14080	0
27848	6786	1
27848	45220	0
27855	28970	1
27855	43720	0
27856	6973	1
27856	14961	0
27859	15036	1
27859	4961	0
27861	10121	1
27861	4882	0
27863	8526	1
27863	11398	0
27925	10522	1
27925	9218	0
27926	22011	1
27926	8811	0
27928	7121	1
27928	43710	0
27942	9809	1
27942	11321	0
28011	19924	1
28011	8114	0
28028	13955	1
28028	4620	0
28030	20900	1
28030	5713	0
28031	5931	1
28031	11050	0
28032	19901	1
28032	32045	0
28033	9154	1
28033	43826	0
28037	20621	1
28037	10305	0
28038	20624	1
28038	12424	0
28039	19804	1
28039	6097	0
28040	19803	1
28040	10719	0
28041	20708	1
28041	6682	0
28043	20916	1
28043	9716	0
28044	7117	1
28044	9027	0
28046	7041	1
28046	14454	0
28047	7042	1
28047	14470	0
28050	7005	1
28050	2101	0
28051	20735	1
28051	13157	0
28052	8426	1
28052	11016	0
28054	20923	1
28054	9217	0
28055	20762	1
28055	13253	0
28058	20868	1
28058	20018	0
28059	19915	1
28059	20734	0
28060	43626	1
28060	11821	0
28061	19825	1
28061	29190	0
28062	20871	1
28062	14240	0
28071	5930	1
28071	9312	0
28072	6876	1
28072	6670	0
28073	22026	1
28073	4570	0
28074	11059	1
28074	8634	0
28075	20917	1
28075	3402	0
28078	21010	1
28078	24302	0
28079	20912	1
28079	13929	0
28080	20706	1
28080	10839	0
28082	19817	1
28082	10579	0
28083	7305	1
28083	801	0
28084	20919	1
28084	7032	0
28086	7102	1
28086	7157	0
28087	7102	1
28087	7023	0
28089	11351	1
28089	15010	0
28090	8309	1
28090	45194	0
28091	20954	1
28091	11329	0
28093	20960	1
28093	14935	0
28095	20938	1
28095	6778	0
28096	21043	1
28096	12302	0
28099	8603	1
28099	5316	0
28109	13968	1
28109	14840	0
28127	5824	1
28127	3822	0
28128	20894	1
28128	5605	0
28131	5607	1
28131	20771	0
28132	10632	1
28132	11013	0
28133	20659	1
28133	5846	0
28134	9349	1
28134	14256	0
28135	9249	1
28135	13268	0
28136	9248	1
28136	4634	0
28137	9346	1
28137	4994	0
28138	9347	1
28138	10248	0
28139	9350	1
28139	9114	0
28141	19907	1
28141	5188	0
28142	20708	1
28142	9217	0
28143	20708	1
28143	15104	0
28144	8103	1
28144	6541	0
28150	20847	1
28150	11040	0
28151	19814	1
28151	15104	0
28152	5612	1
28152	4826	0
28154	20764	1
28154	20933	0
28155	20766	1
28155	3911	0
28157	9907	1
28157	8756	0
28158	20870	1
28158	11717	0
28163	20659	1
28163	43844	0
28164	20535	1
28164	22008	0
28165	20888	1
28165	11808	0
28166	20534	1
28166	28570	0
28171	21008	1
28171	4518	0
28174	7301	1
28174	31466	0
28175	7041	1
28175	10506	0
28177	2113	1
28177	28912	0
28178	21015	1
28178	8642	0
28180	21016	1
28180	11448	0
28184	21019	1
28184	11971	0
28186	19821	1
28186	25903	0
28187	19912	1
28187	3530	0
28188	20935	1
28188	2507	0
28190	20953	1
28190	9265	0
28195	11007	1
28195	1414	0
28203	11455	1
28203	5851	0
28204	9215	1
28204	46220	0
28205	7230	1
28205	12071	0
28224	5028	1
28224	14735	0
28232	11354	1
28232	7911	0
28236	11014	1
28236	6124	0
28237	10910	1
28237	11756	0
28238	11478	1
28238	9730	0
28240	11374	1
28240	10579	0
28241	11373	1
28241	14052	0
28247	5226	1
28247	11350	0
28263	9250	1
28263	20102	0
28267	9257	1
28267	10720	0
28271	8413	1
28271	33719	0
28275	9037	1
28275	43609	0
28286	12114	1
28286	9790	0
28288	14194	1
28288	22020	0
28290	10938	1
28290	8423	0
28293	11712	1
28293	14933	0
28298	10824	1
28298	33288	0
28302	11469	1
28302	45185	0
28321	10919	1
28321	10133	0
28328	11016	1
28328	45260	0
28329	11476	1
28329	4394	0
28335	14303	1
28335	8439	0
28337	11375	1
28337	6854	0
28338	11480	1
28338	11892	0
28340	11482	1
28340	9353	0
28345	11486	1
28345	29188	0
28346	11379	1
28346	21397	0
28347	11378	1
28347	23909	0
28348	11485	1
28348	11307	0
28350	10918	1
28350	14046	0
28351	11486	1
28351	11020	0
28354	10854	1
28354	20115	0
28376	11400	1
28376	14194	0
28377	11602	1
28377	1315	0
28379	11486	1
28379	30408	0
28380	11501	1
28380	31883	0
28382	11504	1
28382	9782	0
28383	11503	1
28383	4996	0
28384	11606	1
28384	10719	0
28385	11505	1
28385	11897	0
28386	11506	1
28386	33286	0
28387	4943	1
28387	9318	0
28394	9354	1
28394	4572	0
28405	8413	1
28405	14296	0
28409	8325	1
28409	7314	0
28424	12110	1
28424	22608	0
28429	6901	1
28429	9650	0
28430	11508	1
28430	20137	0
28431	11620	1
28431	29190	0
28432	11614	1
28432	14726	0
28434	4853	1
28434	14236	0
28436	11619	1
28436	8324	0
28437	13257	1
28437	8493	0
28439	11626	1
28439	3443	0
28442	11627	1
28442	9652	0
28443	11628	1
28443	8726	0
28444	11629	1
28444	8484	0
28445	11630	1
28445	12007	0
28502	25558	1
28502	10967	0
28505	11613	1
28505	13260	0
28506	9152	1
28506	4277	0
28507	11611	1
28507	20806	0
28508	11623	1
28508	6776	0
28509	11622	1
28509	14280	0
28510	11612	1
28510	10621	0
28511	11610	1
28511	4467	0
28519	9323	1
28519	11780	0
28527	11833	1
28527	1746	0
28529	11740	1
28529	10237	0
28530	11837	1
28530	14110	0
28531	11834	1
28531	8604	0
28533	11838	1
28533	1746	0
28534	11841	1
28534	25212	0
28535	11739	1
28535	22224	0
28536	11840	1
28536	9670	0
28537	11839	1
28537	9248	0
28597	9063	1
28597	28770	0
28610	6810	1
28610	14986	0
28612	9055	1
28612	4658	0
28617	26026	1
28617	6662	0
28621	21041	1
28621	8650	0
28658	11389	1
28658	9135	0
28659	11490	1
28659	9213	0
28660	11387	1
28660	31359	0
28664	4983	1
28664	45203	0
28665	11844	1
28665	9660	0
28682	11781	1
28682	32103	0
28684	11779	1
28684	30397	0
28685	11852	1
28685	6808	0
28709	20123	1
28709	6888	0
28712	3946	1
28712	11346	0
28722	14641	1
28722	30397	0
28755	6763	1
28755	5984	0
28756	20102	1
28756	29181	0
28778	5227	1
28778	11348	0
28779	5226	1
28779	9210	0
28801	8428	1
28801	6738	0
28802	8348	1
28802	19808	0
28816	8124	1
28816	25220	0
28827	9605	1
28827	6543	0
28829	14193	1
28829	14402	0
28838	20122	1
28838	14717	0
28839	11713	1
28839	4384	0
28844	32128	1
28844	11857	0
28845	8501	1
28845	31368	0
28850	20897	1
28850	3239	0
28852	20023	1
28852	14050	0
28853	8466	1
28853	9708	0
28854	11813	1
28854	12075	0
28855	11811	1
28855	14236	0
28856	11718	1
28856	24045	0
28857	11717	1
28857	11460	0
28859	11809	1
28859	28775	0
28860	11319	1
28860	8675	0
28865	11815	1
28865	32014	0
28866	4992	1
28866	7015	0
28869	7121	1
28869	15062	0
28870	20011	1
28870	502	0
28888	9771	1
28888	29180	0
28891	8201	1
28891	10854	0
28892	10137	1
28892	9797	0
28893	20882	1
28893	10659	0
28894	13939	1
28894	7020	0
28896	13935	1
28896	4826	0
28897	11005	1
28897	8635	0
28898	20527	1
28898	32311	0
28907	32049	1
28907	12315	0
28915	6764	1
28915	14850	0
28932	12047	1
28932	14381	0
28933	12054	1
28933	30142	0
28934	12056	1
28934	14825	0
28935	12052	1
28935	11208	0
28941	20952	1
28941	7230	0
28944	20644	1
28944	13212	0
28945	45313	1
28945	7000	0
28946	20023	1
28946	11970	0
28947	11717	1
28947	6088	0
28951	11823	1
28951	13155	0
28952	9225	1
28952	14242	0
28956	20722	1
28956	20869	0
28973	9703	1
28973	21315	0
28977	14313	1
28977	9660	0
28978	20777	1
28978	5317	0
28980	11823	1
28980	14080	0
28981	11728	1
28981	1306	0
28983	11126	1
28983	20401	0
28986	11208	1
28986	45205	0
28987	4888	1
28987	6382	0
28993	10954	1
28993	11937	0
28997	11203	1
28997	6858	0
29002	20628	1
29002	14320	0
29003	11728	1
29003	13283	0
29004	11721	1
29004	4360	0
29005	11722	1
29005	4123	0
29007	11816	1
29007	31019	0
29008	11821	1
29008	20804	0
29010	11723	1
29010	30206	0
29014	11821	1
29014	5842	0
29016	12422	1
29016	1408	0
29019	4632	1
29019	11734	0
29020	11316	1
29020	8809	0
29028	6101	1
29028	45163	0
29029	8418	1
29029	9010	0
29030	8334	1
29030	2602	0
29050	8710	1
29050	43844	0
29051	8114	1
29051	31442	0
29063	8337	1
29063	23826	0
29064	8337	1
29064	8371	0
29067	20133	1
29067	10923	0
29072	20013	1
29072	6044	0
29076	25207	1
29076	43835	0
29106	11245	1
29106	33717	0
29108	11307	1
29108	20006	0
29111	11237	1
29111	4619	0
29112	11124	1
29112	20917	0
29116	11209	1
29116	8650	0
29117	11125	1
29117	4769	0
29120	11312	1
29120	9708	0
29125	11322	1
29125	11623	0
29127	11320	1
29127	12304	0
29132	11732	1
29132	14218	0
29133	11829	1
29133	5317	0
29134	11737	1
29134	6118	0
29135	11735	1
29135	11505	0
29136	11736	1
29136	14286	0
29137	11734	1
29137	25913	0
29139	8345	1
29139	14229	0
29140	9146	1
29140	12508	0
29142	8331	1
29142	12047	0
29144	8115	1
29144	11986	0
29154	9644	1
29154	13407	0
29156	8218	1
29156	6398	0
29160	9129	1
29160	24508	0
29162	10409	1
29162	8122	0
29163	8710	1
29163	9117	0
29164	8337	1
29164	14504	0
29199	8485	1
29199	23909	0
29200	14927	1
29200	5319	0
29203	6765	1
29203	6442	0
29312	8625	1
29312	6542	0
29335	6892	1
29335	28707	0
29340	8469	1
29340	31505	0
29341	8507	1
29341	10967	0
29342	8481	1
29342	45118	0
29343	8510	1
29343	14032	0
29344	9738	1
29344	10130	0
29345	6691	1
29345	10738	0
29346	8511	1
29346	10588	0
29347	8512	1
29347	11484	0
29350	8518	1
29350	6440	0
29353	8519	1
29353	21041	0
29356	5094	1
29356	9010	0
29404	8431	1
29404	28708	0
29408	8432	1
29408	9263	0
29409	8391	1
29409	45222	0
29411	10123	1
29411	45272	0
29426	8482	1
29426	14033	0
29428	8517	1
29428	13958	0
29430	8487	1
29430	3904	0
29432	8488	1
29432	22803	0
29434	8706	1
29434	8339	0
29435	13934	1
29435	13929	0
29436	25211	1
29436	6659	0
29437	11043	1
29437	24041	0
29503	8509	1
29503	11399	0
29523	24121	1
29523	21552	0
29549	8523	1
29549	31482	0
29563	8523	1
29563	10206	0
29572	8490	1
29572	21620	0
29573	8490	1
29573	4744	0
29574	11701	1
29574	7155	0
29577	4568	1
29577	28573	0
29624	8390	1
29624	21902	0
29629	8522	1
29629	7326	0
29639	8493	1
29639	4994	0
29657	8524	1
29657	10241	0
29727	4495	1
29727	9366	0
29760	10121	1
29760	14360	0
29907	8526	1
29907	6643	0
29981	9628	1
29981	7058	0
29982	8628	1
29982	45179	0
29985	20035	1
29985	10109	0
29988	8645	1
29988	7202	0
29992	8752	1
29992	3513	0
29993	8664	1
29993	43723	0
29997	8748	1
29997	12506	0
30014	8735	1
30014	9256	0
30017	8647	1
30017	9677	0
30019	8628	1
30019	8408	0
30021	8618	1
30021	10693	0
30030	6785	1
30030	1747	0
30031	12921	1
30031	4592	0
30032	11711	1
30032	7048	0
30034	8818	1
30034	6138	0
30036	6770	1
30036	9262	0
30037	6770	1
30037	11833	0
30038	6768	1
30038	11319	0
30039	13306	1
30039	6045	0
30040	11032	1
30040	7204	0
30041	14720	1
30041	3925	0
30042	8322	1
30042	8490	0
30045	8756	1
30045	19802	0
30046	4220	1
30046	20915	0
30048	8763	1
30048	4514	0
30058	9042	1
30058	4441	0
30066	9047	1
30066	20940	0
30067	9137	1
30067	25215	0
30074	9238	1
30074	13160	0
30077	9263	1
30077	10785	0
30078	20029	1
30078	14358	0
30080	22721	1
30080	45273	0
30081	9374	1
30081	32796	0
30082	14037	1
30082	9344	0
30085	9272	1
30085	20621	0
30088	14844	1
30088	21923	0
30089	9621	1
30089	43818	0
30090	9713	1
30090	9034	0
30105	1105	1
30105	10724	0
30110	24601	1
30110	11468	0
30112	25215	1
30112	6776	0
30113	6771	1
30113	11341	0
30116	14720	1
30116	8404	0
30117	2320	1
30117	32125	0
30118	2320	1
30118	32147	0
30121	8671	1
30121	5931	0
30123	8758	1
30123	5188	0
30125	4321	1
30125	27854	0
30129	11390	1
30129	14433	0
30130	11492	1
30130	11145	0
30139	9130	1
30139	8603	0
30144	9051	1
30144	9769	0
30145	9144	1
30145	8772	0
30150	25230	1
30150	6446	0
30152	4748	1
30152	9362	0
30153	9234	1
30153	7025	0
30154	9375	1
30154	33608	0
30155	33508	1
30155	4240	0
30174	25209	1
30174	14729	0
30176	9147	1
30176	7124	0
30177	9309	1
30177	4389	0
30179	11869	1
30179	3417	0
30180	9156	1
30180	4858	0
30183	9028	1
30183	11608	0
30184	9744	1
30184	4600	0
30185	9652	1
30185	4208	0
30186	9746	1
30186	9125	0
30187	4264	1
30187	14304	0
30192	21046	1
30192	20553	0
30215	11869	1
30215	21905	0
30216	4323	1
30216	1813	0
30217	9309	1
30217	10408	0
30218	9155	1
30218	21502	0
30219	4396	1
30219	11946	0
30221	9217	1
30221	9161	0
30223	9740	1
30223	31206	0
30225	9747	1
30225	28555	0
30228	9810	1
30228	5831	0
30235	9812	1
30235	31463	0
30238	10002	1
30238	8901	0
30242	4415	1
30242	31447	0
30243	4411	1
30243	20808	0
30245	14025	1
30245	20771	0
30246	9125	1
30246	7011	0
30252	8302	1
30252	10847	0
30253	8913	1
30253	10185	0
30254	9903	1
30254	11458	0
30255	4522	1
30255	14064	0
30257	10131	1
30257	31847	0
30258	4524	1
30258	45197	0
30261	8687	1
30261	11127	0
30262	8764	1
30262	10681	0
30264	9790	1
30264	10825	0
30267	10682	1
30267	14439	0
30271	9798	1
30271	4610	0
30274	4452	1
30274	8813	0
30275	4453	1
30275	45222	0
30276	9643	1
30276	21571	0
30277	9680	1
30277	1731	0
30279	20132	1
30279	21424	0
30282	9242	1
30282	25928	0
30283	9337	1
30283	13009	0
30284	9341	1
30284	4407	0
30298	11437	1
30298	14454	0
30300	11331	1
30300	6753	0
30301	10101	1
30301	11388	0
30303	9921	1
30303	10757	0
30304	10202	1
30304	6185	0
30305	4415	1
30305	3811	0
30306	4415	1
30306	9353	0
30307	9126	1
30307	31364	0
30308	10112	1
30308	10731	0
30309	10212	1
30309	21332	0
30314	4409	1
30314	30204	0
30315	10213	1
30315	19802	0
30318	10132	1
30318	8408	0
30327	4527	1
30327	14117	0
30334	11320	1
30334	13176	0
30335	11415	1
30335	43823	0
30338	9796	1
30338	10612	0
30340	9793	1
30340	14146	0
30341	10705	1
30341	4340	0
30346	9801	1
30346	12112	0
30347	9700	1
30347	12035	0
30348	9800	1
30348	10847	0
30350	8304	1
30350	8635	0
30351	4533	1
30351	11371	0
30352	9640	1
30352	14814	0
30353	9240	1
30353	11961	0
30354	9241	1
30354	15047	0
30358	9338	1
30358	45129	0
30359	8810	1
30359	9152	0
30360	3151	1
30360	30136	0
30380	13409	1
30380	9652	0
30381	11434	1
30381	1315	0
30382	11330	1
30382	32810	0
30383	11435	1
30383	10928	0
30384	11431	1
30384	10165	0
30387	11433	1
30387	11872	0
30388	11442	1
30388	14870	0
30389	11341	1
30389	13255	0
30390	11443	1
30390	9036	0
30398	8103	1
30398	14216	0
30501	20018	1
30501	22005	0
30509	20019	1
30509	8928	0
30512	8684	1
30512	11405	0
30513	8768	1
30513	8524	0
30514	8381	1
30514	6318	0
30515	8448	1
30515	45241	0
30517	12920	1
30517	5901	0
30518	11857	1
30518	13951	0
30521	26026	1
30521	14515	0
30522	21439	1
30522	12112	0
30524	21346	1
30524	14709	0
30529	21437	1
30529	25539	0
30531	11763	1
30531	9144	0
30534	11765	1
30534	26002	0
30535	11867	1
30535	20841	0
30536	11867	1
30536	14412	0
30537	11469	1
30537	11626	0
30549	11632	1
30549	11002	0
30550	12042	1
30550	13009	0
30551	12063	1
30551	4957	0
30552	13108	1
30552	10237	0
30572	8404	1
30572	10762	0
30573	8404	1
30573	21014	0
30576	8522	1
30576	11803	0
30577	8404	1
30577	14820	0
30581	4566	1
30581	11748	0
30584	10236	1
30584	6651	0
30585	21504	1
30585	10683	0
30586	20711	1
30586	4489	0
30590	20107	1
30590	11618	0
30593	6790	1
30593	4957	0
30594	4703	1
30594	20660	0
30602	20711	1
30602	45315	0
30604	4563	1
30604	15035	0
30606	4495	1
30606	6698	0
30609	10221	1
30609	5017	0
30611	33287	1
30611	6158	0
30615	4490	1
30615	8315	0
30618	33282	1
30618	31011	0
30619	20016	1
30619	11201	0
30620	10228	1
30620	3925	0
30621	10228	1
30621	1407	0
30624	10129	1
30624	30204	0
30626	33391	1
30626	1308	0
30628	124	1
30628	8342	0
30630	20942	1
30630	8460	0
30631	21032	1
30631	25214	0
30632	14044	1
30632	10564	0
30633	8625	1
30633	5020	0
30634	14044	1
30634	21023	0
30636	10228	1
30636	43637	0
30640	12921	1
30640	25120	0
30641	20115	1
30641	43706	0
30643	12042	1
30643	13106	0
30644	11632	1
30644	5984	0
30645	11965	1
30645	20644	0
30656	11967	1
30656	9769	0
30658	12068	1
30658	13286	0
30663	11970	1
30663	11501	0
30664	8330	1
30664	9258	0
30666	11967	1
30666	28262	0
30669	11967	1
30669	8776	0
30672	13108	1
30672	11738	0
30673	13108	1
30673	14242	0
30674	13209	1
30674	10140	0
30695	29501	1
30695	20204	0
30696	29502	1
30696	10190	0
30698	33288	1
30698	10659	0
30701	25221	1
30701	9612	0
30703	10236	1
30703	1841	0
30708	7108	1
30708	9677	0
30709	29601	1
30709	11145	0
30715	33293	1
30715	13161	0
30717	3241	1
30717	11892	0
30718	33396	1
30718	11434	0
30720	10142	1
30720	6769	0
30725	33396	1
30725	31371	0
30726	4605	1
30726	10749	0
30728	10143	1
30728	10637	0
30733	33397	1
30733	45249	0
30746	10171	1
30746	9257	0
30747	33295	1
30747	11306	0
30752	21337	1
30752	11145	0
30756	4715	1
30756	10593	0
30757	10147	1
30757	4605	0
30759	33399	1
30759	21332	0
30761	10248	1
30761	15048	0
30771	4597	1
30771	31365	0
30773	20027	1
30773	45277	0
30774	4717	1
30774	12412	0
30777	20007	1
30777	7102	0
30778	4634	1
30778	11309	0
30780	6723	1
30780	8348	0
30783	6723	1
30783	14193	0
30786	33405	1
30786	9790	0
30787	33407	1
30787	20897	0
30791	10154	1
30791	10584	0
30793	33409	1
30793	12113	0
30794	10154	1
30794	14045	0
30798	4570	1
30798	13182	0
30800	9707	1
30800	8416	0
30805	8674	1
30805	19804	0
30808	13964	1
30808	45154	0
30809	14067	1
30809	43707	0
30811	4219	1
30811	27105	0
30814	33608	1
30814	14039	0
30817	10252	1
30817	10241	0
30819	10254	1
30819	4112	0
30821	10255	1
30821	28699	0
30824	10257	1
30824	8407	0
30827	7106	1
30827	3243	0
30828	10259	1
30828	11321	0
30829	10260	1
30829	45289	0
30831	4309	1
30831	11016	0
30832	13110	1
30832	14375	0
30834	10261	1
30834	19901	0
30840	13109	1
30840	1727	0
30841	13109	1
30841	10678	0
30846	4842	1
30846	2503	0
30850	10263	1
30850	13964	0
30860	13266	1
30860	10131	0
30862	10246	1
30862	20748	0
30863	13268	1
30863	8651	0
30865	33619	1
30865	8703	0
30869	4643	1
30869	8714	0
30875	13161	1
30875	28599	0
30876	13161	1
30876	11468	0
30877	13164	1
30877	11965	0
30880	13163	1
30880	11388	0
30883	13165	1
30883	9074	0
30886	8924	1
30886	30408	0
30891	10165	1
30891	10168	0
30892	33715	1
30892	6392	0
30893	33715	1
30893	45104	0
30894	10158	1
30894	9146	0
30896	4727	1
30896	2632	0
30901	1601	1
30901	45194	0
30904	10266	1
30904	6024	0
30911	13168	1
30911	4652	0
30915	13159	1
30915	24134	0
30916	13271	1
30916	22402	0
30917	13273	1
30917	31020	0
30918	33717	1
30918	4310	0
30921	33625	1
30921	4765	0
30930	4424	1
30930	7108	0
30937	10269	1
30937	45199	0
30942	4592	1
30942	8752	0
30953	4556	1
30953	8760	0
30956	10174	1
30956	10957	0
30957	10278	1
30957	4444	0
30958	10279	1
30958	10743	0
30960	9787	1
30960	10964	0
30968	4590	1
30968	9319	0
30987	14160	1
30987	14841	0
30995	5958	1
30995	10751	0
31012	8529	1
31012	10303	0
31018	8917	1
31018	31382	0
31029	5024	1
31029	20936	0
31031	20131	1
31031	6879	0
31041	21389	1
31041	21367	0
31042	4509	1
31042	8404	0
31113	10190	1
31113	20961	0
31126	10402	1
31126	10588	0
31127	4761	1
31127	13106	0
31131	20834	1
31131	31034	0
31137	10501	1
31137	28570	0
31153	25208	1
31153	9126	0
31157	13172	1
31157	1401	0
31159	11355	1
31159	24909	0
31161	11355	1
31161	27940	0
31166	10502	1
31166	19822	0
31177	13277	1
31177	29182	0
31179	4237	1
31179	11868	0
31181	13176	1
31181	20923	0
31182	33753	1
31182	14031	0
31184	33655	1
31184	9919	0
31186	13174	1
31186	6807	0
31195	13177	1
31195	9146	0
31200	10802	1
31200	14986	0
31212	9765	1
31212	3530	0
31221	10401	1
31221	4269	0
31225	10402	1
31225	7150	0
31227	4764	1
31227	13278	0
31229	10403	1
31229	6029	0
31230	8619	1
31230	10950	0
31233	4788	1
31233	20202	0
31257	10601	1
31257	3925	0
31267	10513	1
31267	9135	0
31274	10513	1
31274	14171	0
31279	10413	1
31279	12044	0
31280	33750	1
31280	12921	0
31282	13273	1
31282	28702	0
31284	13176	1
31284	9217	0
31297	4665	1
31297	28883	0
31298	13177	1
31298	9311	0
31311	13282	1
31311	45127	0
31321	10807	1
31321	28885	0
31322	13219	1
31322	14243	0
31323	13114	1
31323	20115	0
31324	10807	1
31324	3150	0
31326	9113	1
31326	3926	0
31333	11798	1
31333	8512	0
31343	11904	1
31343	11800	0
31344	12013	1
31344	3504	0
31345	9111	1
31345	7155	0
31346	12019	1
31346	9905	0
31347	4979	1
31347	21490	0
31348	11920	1
31348	10719	0
31349	11921	1
31349	11409	0
31350	12021	1
31350	28516	0
31351	11922	1
31351	46222	0
31353	12022	1
31353	43846	0
31405	13177	1
31405	19802	0
31412	4681	1
31412	3411	0
31416	13111	1
31416	6317	0
31417	13111	1
31417	10927	0
31418	13111	1
31418	22039	0
31419	6762	1
31419	4278	0
31422	10808	1
31422	11486	0
31427	11890	1
31427	43834	0
31432	11896	1
31432	20916	0
31435	11897	1
31435	4120	0
31437	11898	1
31437	9711	0
31439	11915	1
31439	14732	0
31443	4979	1
31443	14109	0
31601	33657	1
31601	8405	0
31603	21546	1
31603	6875	0
31608	10739	1
31608	8744	0
31609	10739	1
31609	31386	0
31610	20025	1
31610	7155	0
31617	4656	1
31617	4451	0
31623	9737	1
31623	9124	0
31625	10749	1
31625	8409	0
31627	10751	1
31627	6479	0
31629	10215	1
31629	11151	0
31632	4695	1
31632	14289	0
31634	10305	1
31634	12510	0
31635	11729	1
31635	45269	0
31703	11908	1
31703	4389	0
31707	4652	1
31707	11864	0
31708	4656	1
31708	6816	0
31712	9737	1
31712	25928	0
31718	10832	1
31718	8911	0
31719	33763	1
31719	11475	0
31720	33667	1
31720	8683	0
31721	10119	1
31721	11868	0
31802	12085	1
31802	6398	0
31805	10559	1
31805	14933	0
31807	4300	1
31807	14274	0
31812	11733	1
31812	43637	0
31816	10306	1
31816	11486	0
31818	26035	1
31818	25105	0
31821	8609	1
31821	33109	0
31824	12039	1
31824	3923	0
31826	8908	1
31826	21908	0
31828	11975	1
31828	28573	0
31830	11342	1
31830	21542	0
31831	12070	1
31831	4282	0
31832	12075	1
31832	9104	0
31833	12077	1
31833	6636	0
31835	12334	1
31835	6643	0
31837	11980	1
31837	12410	0
31838	12505	1
31838	8356	0
31854	12510	1
31854	9003	0
31858	13105	1
31858	7213	0
31862	13254	1
31862	22307	0
31868	13153	1
31868	9273	0
31874	28421	1
31874	10132	0
31876	13183	1
31876	11858	0
31881	13186	1
31881	27105	0
31892	11491	1
31892	10609	0
31893	11491	1
31893	5028	0
31897	14094	1
31897	43637	0
31899	11767	1
31899	20947	0
31901	4973	1
31901	28390	0
31903	25212	1
31903	19803	0
31907	8726	1
31907	10306	0
31910	43501	1
31910	11460	0
31911	4300	1
31911	22405	0
31912	20785	1
31912	7015	0
31916	10815	1
31916	32030	0
31920	10700	1
31920	11447	0
31922	10906	1
31922	8604	0
31925	10817	1
31925	11632	0
31926	11731	1
31926	20914	0
31927	10700	1
31927	1015	0
31931	4980	1
31931	10241	0
31932	10305	1
31932	4244	0
31934	45289	1
31934	8741	0
31941	12070	1
31941	22612	0
31942	11976	1
31942	13923	0
31944	12073	1
31944	33293	0
31945	11979	1
31945	10527	0
31946	12508	1
31946	31243	0
31947	12419	1
31947	45266	0
31948	11055	1
31948	30973	0
31949	12609	1
31949	20621	0
31963	13106	1
31963	28705	0
31964	13107	1
31964	6666	0
31965	13107	1
31965	20784	0
31967	13105	1
31967	3936	0
31968	12802	1
31968	11862	0
31969	13253	1
31969	45185	0
31971	13151	1
31971	19401	0
31973	13155	1
31973	14211	0
31974	13263	1
31974	10771	0
31975	12419	1
31975	7103	0
31983	11391	1
31983	11506	0
