TARGET_CURRICULUM	TARGET	TARGET_ID	TARGET_PATH	TARGET_GRADEID	SOURCE	SOURCE_ID	SOURCE_PATH	SOURCE_GRADEID	SOURCE_CURRICULUM
CBSE	Sex Determination in Honey Bee	10246	CBSE>Class 12>Biology>5 Principles Of Inheritance And Variation>Sex Determination	7482	molecular (genetic) evidence for evolution	30862	ICSE>Class 12>Biology>Genetics and Evolution>Evolution	18707	ICSE
CBSE	Mutation 	10247	CBSE>Class 12>Biology>5 Principles Of Inheritance And Variation>Mutation	7482	mutation, genetic recombination evolution	30894	ICSE>Class 12>Biology>Genetics and Evolution>Evolution	18707	ICSE
CBSE	Mutation 	10247	CBSE>Class 12>Biology>5 Principles Of Inheritance And Variation>Mutation	7482	Mutation	4722	Cambridge>IGCSE>Biology>18 Variation and selection>18.1 Variation	2811	Cambridge
CBSE	Mutation 	10247	CBSE>Class 12>Biology>5 Principles Of Inheritance And Variation>Mutation	7482	Gene mutation	4634	Cambridge>IGCSE>Biology>18 Variation and selection>18.1 Variation	2811	Cambridge
CBSE	Pedigree Analysis	10248	CBSE>Class 12>Biology>5 Principles Of Inheritance And Variation>Genetic Disorders	7482	pedigree chart human genetics	30761	ICSE>Class 12>Biology>Genetics and Evolution>Inheritance and Variation	18707	ICSE
CBSE	RNA World	10251	CBSE>Class 12>Biology>6 Molecular Basis Of Inheritance>RNA World	7482	RNA	31990	ICSE>Class 12>Chemistry>Biomolecules>Nucleic Acids	18707	ICSE
CBSE	Transcription Unit and the Gene	10255	CBSE>Class 12>Biology>6 Molecular Basis Of Inheritance>Transcription And Translation	7482	Movement of mRNA from the nucleus 	4599	Cambridge>IGCSE>Biology>17 Inheritance>17.2 Chromosomes, genes and proteins	2811	Cambridge
CBSE	Transcription Unit and the Gene	10255	CBSE>Class 12>Biology>6 Molecular Basis Of Inheritance>Transcription And Translation	7482	Intron, exon,  DNA	30821	ICSE>Class 12>Biology>Genetics and Evolution>Molecular Basis of Inheritance	18707	ICSE
CBSE	Transcription and mRNA Processing	10256	CBSE>Class 12>Biology>6 Molecular Basis Of Inheritance>Transcription And Translation	7482	transcription, post- transcriptional processing RNA	30819	ICSE>Class 12>Biology>Genetics and Evolution>Molecular Basis of Inheritance	18707	ICSE
CBSE	The Genetic code 	10257	CBSE>Class 12>Biology>6 Molecular Basis Of Inheritance>Genetic Code	7482	Discovery and essential features of genetic code	30824	ICSE>Class 12>Biology>Genetics and Evolution>Molecular Basis of Inheritance	18707	ICSE
CBSE	Human Genome Project	10260	CBSE>Class 12>Biology>6 Molecular Basis Of Inheritance>Human Genome Project	7482	human genome project goal	30829	ICSE>Class 12>Biology>Genetics and Evolution>Molecular Basis of Inheritance	18707	ICSE
CBSE	DNA Fingerprinting	10261	CBSE>Class 12>Biology>6 Molecular Basis Of Inheritance>DNA Fingerprinting	7482	DNA fingerprinting	30834	ICSE>Class 12>Biology>Genetics and Evolution>Molecular Basis of Inheritance	18707	ICSE
CBSE	Origin And Evolution Of Man	10266	CBSE>Class 12>Biology>7 Evolution>Evolution Of Man	7482	Cro-magnon man	30904	ICSE>Class 12>Biology>Genetics and Evolution>Evolution	18707	ICSE
CBSE	Common Diseases In Humans	10267	CBSE>Class 12>Biology>8 Human Health And Disease>Common diseases in in Humans	7482	typhoid cause symptoms and prevention	30919	ICSE>Class 12>Biology>Biology and Human Welfare>Human Health and Diseases	18707	ICSE
CBSE	Active and Passive Immunity	10268	CBSE>Class 12>Biology>8 Human Health And Disease>Immunity	7482	Passive immunity	4427	Cambridge>IGCSE>Biology>10. Diseases and immunity>10.1 Diseases and immunity	2811	Cambridge
CBSE	Active and Passive Immunity	10268	CBSE>Class 12>Biology>8 Human Health And Disease>Immunity	7482	Active and Passive Immunity	4428	Cambridge>IGCSE>Biology>10. Diseases and immunity>10.1 Diseases and immunity	2811	Cambridge
CBSE	Active and Passive Immunity	10268	CBSE>Class 12>Biology>8 Human Health And Disease>Immunity	7482	Gain active immunity by infection or vaccination	4505	Cambridge>IGCSE>Biology>10. Diseases and immunity>10.1 Diseases and immunity	2811	Cambridge
CBSE	Active and Passive Immunity	10268	CBSE>Class 12>Biology>8 Human Health And Disease>Immunity	7482	immunity active and passive	30930	ICSE>Class 12>Biology>Biology and Human Welfare>Human Health and Diseases	18707	ICSE
CBSE	Vaccination and Immunisation	10269	CBSE>Class 12>Biology>8 Human Health And Disease>Immunity	7482	Vaccination and long term immunity	4422	Cambridge>IGCSE>Biology>10. Diseases and immunity>10.1 Diseases and immunity	2811	Cambridge
CBSE	Vaccination and Immunisation	10269	CBSE>Class 12>Biology>8 Human Health And Disease>Immunity	7482	Vaccination	4425	Cambridge>IGCSE>Biology>10. Diseases and immunity>10.1 Diseases and immunity	2811	Cambridge
CBSE	Vaccination and Immunisation	10269	CBSE>Class 12>Biology>8 Human Health And Disease>Immunity	7482	Immune response to Vaccination	4426	Cambridge>IGCSE>Biology>10. Diseases and immunity>10.1 Diseases and immunity	2811	Cambridge
CBSE	Vaccination and Immunisation	10269	CBSE>Class 12>Biology>8 Human Health And Disease>Immunity	7482	Gain active immunity by infection or vaccination	4505	Cambridge>IGCSE>Biology>10. Diseases and immunity>10.1 Diseases and immunity	2811	Cambridge
CBSE	Vaccination and Immunisation	10269	CBSE>Class 12>Biology>8 Human Health And Disease>Immunity	7482	Develop Immunity for long term	4506	Cambridge>IGCSE>Biology>10. Diseases and immunity>10.1 Diseases and immunity	2811	Cambridge
CBSE	Vaccination and Immunisation	10269	CBSE>Class 12>Biology>8 Human Health And Disease>Immunity	7482	Vaccination	34003	ICSE>Class 8>Biology>Health and Hygiene>Diseases	18704	ICSE
CBSE	Vaccination and Immunisation	10269	CBSE>Class 12>Biology>8 Human Health And Disease>Immunity	7482	vaccination and immunisation,	30937	ICSE>Class 12>Biology>Biology and Human Welfare>Human Health and Diseases	18707	ICSE
CBSE	Vaccination and Immunisation	10269	CBSE>Class 12>Biology>8 Human Health And Disease>Immunity	7482	Immunization	33980	ICSE>Class 8>Biology>Health and Hygiene>Diseases	18704	ICSE
CBSE	Vaccination and Immunisation	10269	CBSE>Class 12>Biology>8 Human Health And Disease>Immunity	7482	Immunization	36763	ICSE>Class 9>Biology>Health and Hygiene>Aids to Health	18609	ICSE
CBSE	Immune System in the Body 	10270	CBSE>Class 12>Biology>8 Human Health And Disease>Immunity	7482	Types of Immunity	36660	ICSE>Class 9>Biology>Health and Hygiene>Aids to Health	18609	ICSE
CBSE	Types Of math Functions	10274	CBSE>Class 12>Mathematics>1-1 Relations And Functions>Functions	7482	Types Of math Functions	27011	ICSE>Class 12>Mathematics>Relations and Functions>Relational Functions	18707	ICSE
CBSE	Types Of math Functions	10274	CBSE>Class 12>Mathematics>1-1 Relations And Functions>Functions	7482	Type of  Functions	26404	ICSE>Class 11>Mathematics>Sets and Functions>Relations and Functions	18706	ICSE
CBSE	Invertible Functions	10275	CBSE>Class 12>Mathematics>1-1 Relations And Functions>Functions	7482	Invertible Functions	26407	ICSE>Class 11>Mathematics>Sets and Functions>Relations and Functions	18706	ICSE
CBSE	Invertible Functions	10275	CBSE>Class 12>Mathematics>1-1 Relations And Functions>Functions	7482	Invertible to non-invertible functions	6161	CCSS>CCSS High School>Functions>Building Functions>Functions from combining functions	3432	CCSS
CBSE	Graphs Of Inverse Trigonometric Functions	10277	CBSE>Class 12>Mathematics>1-2 Inverse Trigonometric Functions>Inverse Trigonometric Functions: Definition and Properties	7482	Inverse Trigonometric Functions defintions	27012	ICSE>Class 12>Mathematics>Relations and Functions> Inverse Trigonometric Functions	18707	ICSE
CBSE	Graphs Of Inverse Trigonometric Functions	10277	CBSE>Class 12>Mathematics>1-2 Inverse Trigonometric Functions>Inverse Trigonometric Functions: Definition and Properties	7482	Graphs Of Inverse Trigonometric Functions	27013	ICSE>Class 12>Mathematics>Relations and Functions> Inverse Trigonometric Functions	18707	ICSE
CBSE	Dairy Farm Management	10278	CBSE>Class 12>Biology>9 Strategies For Enhancement In Food Production>Animal Husbandry	7482	maintenance of dairy farms	30957	ICSE>Class 12>Biology>Biology and Human Welfare>Enhancement in Food Production	18707	ICSE
CBSE	Dairy Farm Management	10278	CBSE>Class 12>Biology>9 Strategies For Enhancement In Food Production>Animal Husbandry	7482	Dairy Farming	33755	ICSE>Class 8>Biology>Food Production>Animal Husbandry	18704	ICSE
CBSE	zero matrix	10280	CBSE>Class 12>Mathematics>1-3 Matrices>Matrices: Definition and Types	7482	zero matrix	25728	ICSE>Class 10>Mathematics>Algebra>Matrices	18705	ICSE
CBSE	zero matrix	10280	CBSE>Class 12>Mathematics>1-3 Matrices>Matrices: Definition and Types	7482	zero matrix	27108	ICSE>Class 12>Mathematics>Algebra>Matrices	18707	ICSE
CBSE	Determinant of square matrices	10284	CBSE>Class 12>Mathematics>1-4 Determinants>Properties Of Determinants (matrices)	7482	Determinant of square matrices	27018	ICSE>Class 12>Mathematics>Algebra>Determinants	18707	ICSE
CBSE	Plant Breeding for Improved Food Quality	10286	CBSE>Class 12>Biology>9 Strategies For Enhancement In Food Production>Plant Breeding	7482	steps in plant breeding germplasm collection, evaluation and selection	31111	ICSE>Class 12>Biology>Biology and Human Welfare>Enhancement in Food Production	18707	ICSE
CBSE	Plant Breeding for Improved Food Quality	10286	CBSE>Class 12>Biology>9 Strategies For Enhancement In Food Production>Plant Breeding	7482	selection and testing of recombinants plants	31113	ICSE>Class 12>Biology>Biology and Human Welfare>Enhancement in Food Production	18707	ICSE
CBSE	Dispersion By Glass Prism	10287	CBSE>Class 10>Science>11 The Human Eye And The Colourful World>Refraction Through Prism	682	refraction of light at a plane interface	37501	ICSE>Class 12>Physics>Optics>Refraction of Light	18707	ICSE
CBSE	Dispersion By Glass Prism	10287	CBSE>Class 10>Science>11 The Human Eye And The Colourful World>Refraction Through Prism	682	dispersion of light	37607	ICSE>Class 12>Physics>Optics>Total Internal Reflection	18707	ICSE
CBSE	Dispersion By Glass Prism	10287	CBSE>Class 10>Science>11 The Human Eye And The Colourful World>Refraction Through Prism	682	refraction of light through prism	32668	ICSE>Class 10>Physics>Light>Refraction of Light	18705	ICSE
CBSE	Dispersion By Glass Prism	10287	CBSE>Class 10>Science>11 The Human Eye And The Colourful World>Refraction Through Prism	682	Dispersion of light	12081	Scotland>Second Level>Sciences>Forces, electricity and waves>Vibrations and waves	9701	Scotland
CBSE	Dispersion By Glass Prism	10287	CBSE>Class 10>Science>11 The Human Eye And The Colourful World>Refraction Through Prism	682	Dispersion of white light	13940	Cambridge>Lower Secondary Stage 8>Physics>Light and its properties>Light	8211	Cambridge
CBSE	Dispersion By Glass Prism	10287	CBSE>Class 10>Science>11 The Human Eye And The Colourful World>Refraction Through Prism	682	Dispersion through Prism	28409	ICSE>Class 8>Physics>Light Energy>Dispersion of white light	18704	ICSE
CBSE	Microbes In Production Of Biogas	10302	CBSE>Class 12>Biology>10 Microbes In Human Welfare>Microbes In Production Of Biogas	7482	Treatment of sewage	4788	Cambridge>IGCSE>Biology>21 Human influences on ecosystems>21.4 Conservation	2811	Cambridge
CBSE	Microbes In Production Of Biogas	10302	CBSE>Class 12>Biology>10 Microbes In Human Welfare>Microbes In Production Of Biogas	7482	Sewage treatment – primary treatment microbes	31129	ICSE>Class 12>Biology>Biology and Human Welfare>Microbes in Human Welfare	18707	ICSE
CBSE	Microbes In Production Of Biogas	10302	CBSE>Class 12>Biology>10 Microbes In Human Welfare>Microbes In Production Of Biogas	7482	Production of biogas methanogens	31233	ICSE>Class 12>Biology>Biology and Human Welfare>Microbes in Human Welfare	18707	ICSE
CBSE	Microbes As Biocontrol Agents	10303	CBSE>Class 12>Biology>10 Microbes In Human Welfare>Microbes As Biocontrol Agents	7482	Nucleopolyhedrovirus Trichoderma biocontrol	31236	ICSE>Class 12>Biology>Biology and Human Welfare>Microbes in Human Welfare	18707	ICSE
CBSE	Microbes As Biofertilizers	10304	CBSE>Class 12>Biology>10 Microbes In Human Welfare>Microbes As Biocontrol Agents	7482	Nucleopolyhedrovirus Trichoderma biocontrol	31236	ICSE>Class 12>Biology>Biology and Human Welfare>Microbes in Human Welfare	18707	ICSE
CBSE	Air Pollution Control 	10305	CBSE>Class 12>Biology>16 Environmental Issues>Air Pollution And Its Control	7482	Air pollution and its control	31634	ICSE>Class 12>Biology>Ecology and Environment>Environmental Issues	18707	ICSE
CBSE	Air Pollution Control 	10305	CBSE>Class 12>Biology>16 Environmental Issues>Air Pollution And Its Control	7482	Air (prevention and control of pollution act)	31932	ICSE>Class 12>Biology>Ecology and Environment>Environmental Issues	18707	ICSE
CBSE	Tissue Culture	10401	CBSE>Class 12>Biology>9 Strategies For Enhancement In Food Production>Tissue Culture	7482	micropropagation and tissue culture	31221	ICSE>Class 12>Biology>Biology and Human Welfare>Enhancement in Food Production	18707	ICSE
CBSE	Microbes in fermented drinks	10403	CBSE>Class 12>Biology>10 Microbes In Human Welfare>Microbes In Household And Industrial Products	7482	Industrial uses of microbes organic acids	31228	ICSE>Class 12>Biology>Biology and Human Welfare>Microbes in Human Welfare	18707	ICSE
CBSE	Microbes in fermented drinks	10403	CBSE>Class 12>Biology>10 Microbes In Human Welfare>Microbes In Household And Industrial Products	7482	production of enzymes microbes	31229	ICSE>Class 12>Biology>Biology and Human Welfare>Microbes in Human Welfare	18707	ICSE
CBSE	Chemicals, Enzymes and other Bioactive Molecules	10405	CBSE>Class 12>Biology>10 Microbes In Human Welfare>Microbes In Household And Industrial Products	7482	 Enzyme specificity	4242	Cambridge>IGCSE>Biology>5. Enzymes>5.1 Enzymes	2811	Cambridge
CBSE	Microbes In Sewage Treatment	10406	CBSE>Class 12>Biology>10 Microbes In Human Welfare>Microbes in Sewage Treatment	7482	Sewage Treatment Plants	36772	ICSE>Class 9>Biology>Waste Generation and Management>Methods of Safe Disposal of Waste	18609	ICSE
CBSE	Microbes In Sewage Treatment	10406	CBSE>Class 12>Biology>10 Microbes In Human Welfare>Microbes in Sewage Treatment	7482	Treatment of sewage	4788	Cambridge>IGCSE>Biology>21 Human influences on ecosystems>21.4 Conservation	2811	Cambridge
CBSE	Microbes In Sewage Treatment	10406	CBSE>Class 12>Biology>10 Microbes In Human Welfare>Microbes in Sewage Treatment	7482	Sewage treatment – primary treatment microbes	31129	ICSE>Class 12>Biology>Biology and Human Welfare>Microbes in Human Welfare	18707	ICSE
CBSE	Microbes In Sewage Treatment	10406	CBSE>Class 12>Biology>10 Microbes In Human Welfare>Microbes in Sewage Treatment	7482	Production of biogas methanogens	31233	ICSE>Class 12>Biology>Biology and Human Welfare>Microbes in Human Welfare	18707	ICSE
CBSE	Electrostatic precipitator 	10408	CBSE>Class 12>Biology>16 Environmental Issues>Air Pollution And Its Control	7482	scrubbers and electrostatic precipitators	31801	ICSE>Class 12>Biology>Ecology and Environment>Environmental Issues	18707	ICSE
CBSE	Electrostatic precipitator 	10408	CBSE>Class 12>Biology>16 Environmental Issues>Air Pollution And Its Control	7482	Electrostatic Precipitators in Waste Management	36773	ICSE>Class 9>Biology>Waste Generation and Management>Methods of Safe Disposal of Waste	18609	ICSE
CBSE	Domestic sewage and industrial elements on water pollution	10409	CBSE>Class 12>Biology>16 Environmental Issues>Water Pollution And Its Control	7482	bacteria in sewage treatment	29162	ICSE>Class 11>Biology>Diversity in Living Organisms>Kingdom Monera	18706	ICSE
CBSE	Domestic sewage and industrial elements on water pollution	10409	CBSE>Class 12>Biology>16 Environmental Issues>Water Pollution And Its Control	7482	Domestic Waste	36682	ICSE>Class 9>Biology>Waste Generation and Management>Sources of Waste	18609	ICSE
CBSE	Distance between two points	10410	CBSE>Class 10>Mathematics>7 Coordinate Geometry>Coordinate Geometry	682	distance formula	25528	ICSE>Class 9>Mathematics>Coordinate Geometry>Linear Equations and Distance Formula	18609	ICSE
CBSE	Distance between two points	10410	CBSE>Class 10>Mathematics>7 Coordinate Geometry>Coordinate Geometry	682	Distance Between Two Points	26423	ICSE>Class 11>Mathematics>3-D Geometry>Introduction to 3D Geometry	18706	ICSE
CBSE	Distance between two points	10410	CBSE>Class 10>Mathematics>7 Coordinate Geometry>Coordinate Geometry	682	Distance between two points	14216	Cambridge>IGCSE>Mathematics>Coordinate Geometry Concepts>Coordinate geometry	2811	Cambridge
CBSE	Distance between two points	10410	CBSE>Class 10>Mathematics>7 Coordinate Geometry>Coordinate Geometry	682	Distance between two points	25619	ICSE>Class 9>Mathematics>Coordinate Geometry>Linear Equations and Distance Formula	18609	ICSE
CBSE	Principle Of Biotechnology	10413	CBSE>Class 12>Biology>11 Biotechnology : Principles And Processes>Principles of Biotechnology	7482	principles and processes of biotechnology	31246	ICSE>Class 12>Biology>Biotechnology and its Application>Biotechnology: Principles and Processes	18707	ICSE
CBSE	Principle Of Biotechnology	10413	CBSE>Class 12>Biology>11 Biotechnology : Principles And Processes>Principles of Biotechnology	7482	study of diseases biotechnology	31279	ICSE>Class 12>Biology>Biotechnology and its Application>Biotechnology: Applications	18707	ICSE
CBSE	Principle Of Biotechnology	10413	CBSE>Class 12>Biology>11 Biotechnology : Principles And Processes>Principles of Biotechnology	7482	Genetic engineering	4672	Cambridge>IGCSE>Biology>20 Biotechnology and genetic engineering>20.3 Genetic engineering	2811	Cambridge
